#! FIELDS lambda hhh
#! SET normalisation  20465307592133217764201229831954706428892476595117152608729665148938427237388597431885282137354862102819128979715435042927804416.000000
#! SET min_lambda 0
#! SET max_lambda 5
#! SET nbins_lambda  5
#! SET periodic_lambda false
 0.000000 0.052716
 1.000000 0.039496
 2.000000 0.037908
 3.000000 0.075597
 4.000000 0.296818
 5.000000 0.497466
