#! FIELDS lambda hhh
#! SET normalisation  1411774483854976098387667610677835430976018160599206412650092638395198698069857341874133030852824565721470685094135709419887357067264.000000
#! SET min_lambda 0
#! SET max_lambda 5
#! SET nbins_lambda  5
#! SET periodic_lambda false
 0.000000 0.033933
 1.000000 0.029586
 2.000000 0.030149
 3.000000 0.056436
 4.000000 0.303206
 5.000000 0.546690
