#! FIELDS lambda hhh
#! SET normalisation  1097727051447709953505780503176441908992298446218497555779297470205214468044022735481596762940704327168504391963596083846627240968192.000000
#! SET min_lambda 0
#! SET max_lambda 5
#! SET nbins_lambda  5
#! SET periodic_lambda false
 0.000000 0.059133
 1.000000 0.047783
 2.000000 0.039785
 3.000000 0.057319
 4.000000 0.292139
 5.000000 0.503841
