#! FIELDS lambda hhh
#! SET normalisation  1828831527434168677076092002827073085742419601148689143171621844982724741891038459713433660316629345843059376860116326998776397955072.000000
#! SET min_lambda 0
#! SET max_lambda 5
#! SET nbins_lambda  5
#! SET periodic_lambda false
 0.000000 0.016070
 1.000000 0.018826
 2.000000 0.021331
 3.000000 0.050266
 4.000000 0.317618
 5.000000 0.575889
